sim_number,price_vnd
777759372,3000000
945954598,1000000
923623263,500000
376979999,160000000
339532899,500000
909148062,500000
974507864,500000
931574374,1000000
357789012,10000000
708135035,1000000
877148286,500000
327301070,450000
898793989,3000000
334190782,450000
866979999,268000000
777116622,5000000
816042010,11000000
336263265,450000
705607807,1000000
363597899,450000
865413869,450000
343632552,450000
943693788,1000000
886590962,1000000
827989298,1000000
969113010,1000000
909020858,5000000
326929488,450000
567392668,1000000
335902139,450000
918041992,12000000
339609179,500000
941793953,500000
329845539,450000
912204485,500000
325658466,450000
865631896,500000
879482881,500000
362713979,3000000
787096999,10500000
919002259,5000000
886385899,1000000
382161272,500000
365322777,3000000
385871368,3000000
988507678,10000000
708999996,50000000
931806544,500000
367814664,450000
766237879,3000000
818092020,12000000
825672828,3000000
902746554,500000
915948839,3000000
866968804,450000
909153905,1000000
921949888,10400000
566062004,500000
931363624,1000000
847824989,500000
796496496,5000000
962991140,500000
936483889,13125000
366139766,450000
899666767,5000000
972243903,450000
902785555,160000000
763634637,1000000
862999286,5000000
707352678,1000000
762522811,1000000
763142141,1000000
962054241,500000
762766033,1000000
855774779,5000000
364097339,500000
964664476,500000
982120201,3000000
327300046,450000
886524486,500000
336040168,450000
328180174,450000
877159588,500000
942242137,1000000
888004000,5000000
983702012,3000000
773381969,1000000
909099406,5000000
795646046,1000000
941592001,5000000
977899925,3000000
766268786,3000000
901392179,5000000
898983893,5000000
974504491,1000000
397160086,500000
865327062,500000
947979886,10000000
877115009,500000
799177442,1000000
996952008,1000000
902782858,3000000
877155768,500000
877119914,500000
333389189,5000000
877992775,500000
399377747,1000000
862967367,450000
565154999,3000000
523892005,500000
569099118,500000
763132004,1000000
905889173,500000
866462696,450000
327258969,450000
379888189,5000000
983365968,10000000
842770456,500000
783323888,12000000
967857988,5000000
789606886,5000000
706136666,58000000
862974378,450000
563091985,500000
387453534,500000
372030998,450000
949454746,1000000
834581591,1000000
769008008,11700000
922483186,500000
868888789,95000000
763549494,1000000
327306986,450000
879772456,500000
986472002,10000000
969848052,500000
702644122,1000000
332911989,5000000
889555550,15000000
834076868,12100000
384297887,450000
763561974,1000000
329776239,450000
336252639,450000
329347679,450000
326131003,450000
925505099,1000000
358841841,3000000
934368174,500000
936088778,1000000
329550839,450000
339111368,10000000
799779954,3000000
865032188,450000
862955778,450000
707762727,1000000
328025212,500000
704792999,5000000
777646234,1000000
702789009,1000000
865388967,450000
334053286,450000
326340299,450000
942781398,1000000
335181766,450000
335899866,5000000
705222977,1000000
343798689,450000
908527788,5000000
911362389,3000000
776327879,3000000
932224977,1000000
988316868,101000000
777052525,3000000
977868595,3000000
797552299,3000000
941316479,1000000
763552018,1000000
328127088,450000
989468974,450000
933256869,3000000
336240473,450000
909786341,1000000
376050999,12500000
943359953,1000000
879486479,500000
865576366,450000
944852012,3000000
939702895,500000
375104139,450000
763716234,1000000
865781123,450000
582092005,500000
904789330,500000
397993699,3000000
908923113,3000000
915786439,1000000
344154139,450000
949345996,1000000
978457904,500000
835738868,3000000
985707678,10000000
924200333,3000000
866280510,450000
776238800,1000000
849617986,1000000
777666616,13000000
343624886,450000
858666604,3000000
924529777,5000000
346613777,3000000
782934444,10000000
904980543,1000000
827995959,3000000
352383297,500000
983222461,450000
984872925,500000
343065488,450000
364590444,450000
927417888,10400000
866723426,450000
334312669,450000
846195286,500000
939178568,3000000
822220777,10000000
325724334,450000
904337010,500000
334740345,1000000
836969966,5000000
974093469,3000000
865976979,3000000
986937987,3000000
865872172,450000
983337882,3000000
865290829,450000
762438888,66000000
785595555,70000000
786618839,3000000
857606166,3000000
986978666,66000000
374989811,1000000
888249669,3000000
799017161,1000000
865998178,450000
707728899,3000000
945872006,3000000
981487778,3000000
827228866,10000000
824572333,1000000
848996869,3000000
343276199,450000
988234516,5000000
898342776,1000000
865071307,450000
879197977,500000
392818289,5000000
367203223,450000
845579568,3000000
702657123,1000000
946852179,1000000
329777509,450000
962360603,1000000
886865151,5000000
877109788,500000
794558888,95000000
936422361,5000000
902947007,3000000
965177293,500000
329120185,450000
972997388,3000000
359738099,500000
966038319,500000
584000555,10000000
829886080,3000000
829706969,3000000
815225678,10000000
566151994,500000
778519432,1000000
925542999,11600000
939682805,500000
932042050,500000
368151551,3000000
877995988,500000
819688266,500000
398441998,5000000
942549731,1000000
814579879,3000000
329847399,450000
795595577,1000000
342091990,5000000
877116991,500000
987322349,450000
377771956,5000000
886721172,1000000
868785166,500000
899665959,5000000
344810866,450000
334710939,450000
825121616,3000000
914668567,3000000
847345777,5000000
869144211,500000
912091970,10000000
926917879,3000000
816816889,5000000
985367379,5000000
905671989,11000000
869719994,5000000
359339466,450000
947101436,1000000
708067123,1000000
568868679,3000000
966078366,3000000
879299983,500000
916765768,3000000
386037779,5000000
937936393,3000000
968165513,450000
866799474,450000
828194939,1000000
911267891,3000000
327603466,450000
378289588,450000
762588155,1000000
889540248,1000000
702636634,1000000
966539965,500000
945430037,1000000
903234666,68000000
777993968,3000000
964041922,500000
969622246,3000000
702798792,1000000
763508506,1000000
922052011,15000000
329304839,450000
353085665,450000
763539739,1000000
862988842,450000
335170497,450000
974442016,10000000
869091608,500000
343424554,450000
865131912,450000
343813966,450000
765963456,5000000
947025341,1000000
329675968,450000
971522010,5000000
944250185,3000000
988646781,450000
968334152,500000
763627123,1000000
327317588,450000
779686838,5000000
909172870,1000000
365085777,3000000
889999868,123000000
344150284,450000
339931078,399000
948230610,1000000
866280701,450000
949590537,1000000
348786239,450000
762587123,1000000
328714988,450000
375401401,3000000
946563739,1000000
849837986,1000000
349109109,10860000
853668456,500000
352699889,3000000
776688993,5000000
984660664,5000000
329868682,5000000
762537536,1000000
762856999,5000000
343257639,450000
909197722,3000000
394739666,5000000
799151973,1000000
773349987,1000000
856196969,5000000
909171362,1000000
988093773,3000000
332755541,450000
865292686,5000000
906386389,12500000
899998827,3000000
788889974,10000000
944540963,1000000
972014895,500000
343727667,450000
376891567,450000
334994186,450000
386663959,5000000
762591123,1000000
981198694,1000000
867000132,450000
818655999,14800000
822944922,1000000
708188422,1000000
985201222,12000000
763199193,1000000
973798927,450000
986100034,450000
827287678,11325000
946973322,1000000
865656139,450000
865730989,450000
979778139,3000000
961357918,3000000
823791818,3000000
944210485,3000000
939613473,500000
947570293,1000000
985152979,5000000
912929234,3000000
898452555,3000000
334100489,450000
922950888,13000000
971641997,5000000
899903388,3000000
377797075,1000000
329271239,450000
328061074,450000
775345683,1000000
782393996,3000000
879230503,500000
937481999,13500000
795633466,1000000
876543543,11000000
335462766,450000
564222444,10000000
962229451,500000
377317686,450000
343300104,450000
931108179,3000000
332068139,450000
344200103,450000
936162539,3000000
708103603,1000000
334030100,450000
816082012,15000000
343014586,450000
981945112,500000
911845568,5000000
373959339,5000000
344097786,450000
817161111,12000000
969182017,5000000
941157531,1000000
795644100,1000000
985592001,10000000
931360432,1000000
365511335,500000
812250707,1000000
388766898,5000000
898309057,1000000
335062739,500000
367417839,500000
334552539,450000
817999179,10000000
334835234,450000
562761989,500000
392178278,3000000
844168186,3000000
901234102,12000000
909980314,500000
783229696,1000000
844018018,12100000
335469999,90000000
854331228,500000
373732479,450000
344087969,450000
327465399,450000
334635554,450000
924231982,3000000
348676888,10000000
879829393,500000
839022644,500000
328613239,450000
933102796,1000000
334107770,450000
866922976,450000
844834678,11325000
847180778,1000000
845915265,12300000
889747878,3000000
983023130,500000
343876186,450000
798848586,14000000
775979939,12000000
865644434,450000
818481444,1000000
931777866,5000000
822677789,13000000
936779269,3000000
862917079,450000
844771368,3000000
877118843,500000
708047044,1000000
355777666,99000000
922744979,500000
343277117,450000
846966889,3000000
364550188,450000
336170901,450000
352000168,5000000
901151335,1000000
932747337,3000000
375377677,3000000
379781879,3000000
972327356,1000000
877333922,500000
388778883,5000000
333038678,3000000
336038468,450000
812075879,500000
707552727,3000000
972430205,500000
777711733,3000000
866206210,450000
844896979,3000000
857072072,5000000
386553888,11900000
982231093,3000000
888887927,3000000
879928088,500000
585732005,500000
364893888,5000000
983491441,450000
793887777,50000000
327835444,450000
929950950,14000000
842795378,1000000
354872112,1000000
705591239,500000
973583179,3000000
358025739,450000
869775968,3000000
343758558,450000
886315179,1000000
971237695,500000
844999948,5000000
888170209,1000000
859225112,500000
849761333,1000000
926723239,500000
946666795,3000000
865062179,450000
889878921,1000000
777751735,3000000
939112678,11000000
797903999,10000000
877101727,500000
944963985,1000000
914165660,500000
968031146,1000000
877335168,500000
787796789,55000000
988989979,105000000
866790880,450000
705307879,3000000
877156188,500000
343777927,450000
843666689,5000000
343980799,450000
961370371,3000000
936025656,3000000
826786668,12000000
344007039,450000
708035935,1000000
879592200,500000
973994641,450000
968412688,5000000
925605444,3000000
909138603,1000000
368000000,650200000
344014899,450000
335377539,450000
928129126,1000000
334710339,450000
846999888,105000000
865246781,450000
333285279,450000
966583179,5000000
344260506,450000
869668198,3000000
565092002,500000
899075999,12000000
372002019,450000
707279123,1000000
337858168,5000000
386030530,500000
326921739,450000
798765432,399000000
888889100,5000000
845938668,3000000
834387388,1000000
799100533,1000000
838928279,1000000
906628939,13125000
336822266,3000000
763666411,1000000
971551989,15000000
329042015,5000000
828213939,10000000
915926789,118000000
326710839,450000
705905902,1000000
839100911,500000
933335885,13400000
352495479,450000
932969199,3000000
986789868,115000000
332451488,450000
816912666,5000000
566199399,3000000
378270972,450000
866071221,450000
906996778,3000000
879930768,500000
762656659,1000000
776239444,1000000
961651996,13400000
799040608,1000000
969616020,1000000
986353834,450000
852341989,5000000
364501994,5000000
704716888,3000000
343796539,450000
901542543,10000000
338470288,450000
329538558,450000
325977761,450000
827042018,15000000
866249444,450000
911909498,3000000
943337481,1000000
877158479,500000
971127237,500000
913333725,3000000
967882016,5000000
877991140,500000
904509905,13125000
949577578,5000000
961911626,3000000
562222221,12000000
776222844,1000000
978423555,12000000
334833898,1000000
814524678,11325000
969393969,85000000
763519514,1000000
335587386,450000
827793333,51480000
865800020,450000
986995874,450000
898346088,1000000
823668895,500000
858086839,1000000
334786366,450000
708125456,1000000
567681268,1000000
763534034,1000000
936422392,3000000
867029611,500000
795658123,1000000
869937879,5000000
859637678,11325000
796129179,3000000
936055878,3000000
842756688,5000000
369597787,500000
762785234,1000000
567678639,5000000
333947639,450000
777147234,1000000
706209999,58000000
948922216,1000000
928966455,500000
334529039,450000
937311179,5000000
909906157,500000
355672688,10000000
333334509,12000000
879488422,500000
336585588,3000000
344180273,450000
862890286,450000
849364678,11325000
822208668,11000000
949348887,500000
865235393,450000
328586899,450000
986342716,500000
969978888,800000000
775060010,1000000
982862017,12000000
975853485,450000
702638938,1000000
918352779,5000000
906060667,13900000
899681111,65000000
978007007,250000000
352298555,5000000
866034934,450000
343021779,450000
345809799,450000
925490888,11500000
973434580,450000
904007770,5000000
382223668,5000000
946807365,1000000
355389777,3000000
343170601,450000
865217839,450000
931321939,3000000
385993999,50000000
906375771,500000
917395779,3000000
523421993,500000
328445466,450000
763008006,1000000
975667832,450000
702772572,1000000
389479777,5000000
762517007,1000000
702387388,3000000
344031005,450000
817171717,799000000
866388039,450000
825113888,10000000
333284599,450000
822214999,14000000
826057678,11325000
974945651,450000
705826879,1000000
378420000,12400000
966361377,1000000
903625660,500000
849452452,5000000
343061070,450000
917467786,3000000
384642015,1000000
909856203,1000000
325241986,3000000
865934004,450000
865494379,450000
812041984,15000000
819154078,12000000
377714068,450000
906083659,1000000
344280285,450000
368022486,500000
372534610,1000000
815800606,1000000
981819198,12000000
332455580,450000
337793389,1000000
974730430,450000
977678869,5000000
347644879,450000
879883679,500000
384753979,5000000
342957588,450000
562898989,88000000
865702989,450000
702699066,1000000
702733277,1000000
983461815,500000
846294678,11325000
899969999,690000000
888182233,3000000
898116866,3000000
762577088,1000000
762588600,1000000
375961279,450000
906219198,3000000
762651345,1000000
922790666,10000000
969011000,10000000
329581766,450000
762542942,1000000
327020576,450000
915268334,500000
972700188,3000000
703227171,1000000
826768289,500000
886398996,1000000
941235995,3000000
334750299,450000
866676361,450000
344387668,450000
329206786,450000
827032022,15000000
934419412,1000000
326150719,450000
328952379,450000
898149622,1000000
353578678,12000000
865777523,450000
566339379,3000000
968131083,5000000
942290870,1000000
705169292,1000000
862997829,450000
327295899,450000
879400889,500000
765355386,1000000
862862303,500000
363550777,3000000
879927066,500000
328415166,450000
965554968,3000000
849785286,500000
919938186,5000000
968201568,5000000
777775520,11900000
932872666,12000000
762699234,1000000
981040708,5000000
334113539,450000
342466336,450000
328063286,450000
877113314,500000
848668096,500000
773828808,1000000
929916916,13000000
398798866,11700000
934866344,500000
981888999,999000000
987864378,450000
346999202,450000
326294939,450000
859104444,14000000
334699906,450000
924031975,12000000
983405440,450000
877993916,500000
877992955,500000
865723872,450000
922739579,3000000
898641494,1000000
946389988,5000000
824946767,3000000
941341817,1000000
963373595,1000000
377734166,450000
886070773,1000000
353942022,450000
818221888,12500000
798888370,3000000
909162928,1000000
948791561,1000000
523421990,500000
766981234,3000000
966860904,1000000
357724879,450000
336209268,450000
383229669,5000000
948544882,500000
708108107,1000000
917772200,5000000
932304486,500000
763713234,1000000
898620662,1000000
983866613,5000000
797495989,3000000
941728079,1000000
332160594,450000
938551655,3000000
374822199,450000
357529179,450000
969122284,500000
898320074,1000000
942899868,5000000
941551171,1000000
343240218,500000
928364888,12000000
964337242,500000
936513787,500000
388771888,14800000
927181988,5000000
372972022,450000
901343438,3000000
979311992,12000000
566612006,500000
779999177,10000000
566686968,10000000
335875386,450000
859865586,5000000
785036666,70000000
799970900,3000000
836778668,3000000
917808878,12500000
937541199,3000000
888387972,1000000
328030694,450000
328512079,500000
815598888,114350000
967898316,5000000
842852999,10500000
865787174,450000
766523688,3000000
961767441,500000
707700000,170000000
334204288,450000
853813689,3000000
837516688,12800000
563039686,1000000
784442299,3000000
888988836,5000000
332734088,450000
762518123,1000000
916047868,3000000
343204986,450000
927403666,10000000
705256765,1000000
347373737,70000000
888952134,1000000
865682919,299000
702783782,1000000
343329939,450000
929856386,3000000
703622668,3000000
384383336,450000
795621121,1000000
973277195,500000
347282888,12388000
788441441,12000000
825595925,3000000
343280778,450000
705960962,1000000
826241678,11325000
866853443,450000
926452888,11500000
702381999,13500000
792874279,500000
795637537,1000000
702778123,1000000
795605705,1000000
813588297,500000
889360781,1000000
978026789,250000000
868868955,3000000
931325266,1000000
901343434,108000000
334954166,450000
328177760,450000
326522166,450000
888912929,3000000
797160997,1000000
862010102,5000000
917951795,12000000
921635595,1000000
946454545,99000000
346735995,450000
343545775,450000
332352014,3000000
933331144,14400000
789531234,5000000
334419066,500000
916598818,3000000
909892879,12000000
782801666,3000000
962010184,3000000
947726573,1000000
367077786,5000000
794101777,5000000
889590866,500000
568378379,3000000
765007123,1000000
346199888,12388000
773737374,10000000
966241282,3000000
945662908,1000000
963796446,500000
347364668,450000
387367775,500000
867000371,450000
901626826,5000000
973856740,450000
349117838,500000
925732388,500000
785814222,500000
344041679,450000
981387839,5000000
766869896,5000000
965872168,5000000
383565688,5000000
856707234,500000
819678668,12000000
343756168,450000
862917099,450000
889191382,1000000
767759759,10000000
965138350,500000
965662990,500000
799121212,80000000
566831991,500000
877120484,500000
867666579,3000000
706353353,13000000
933131977,5000000
373031145,1000000
929058179,3000000
334311239,450000
763766322,1000000
702585505,500000
845038678,11325000
819768886,10000000
377733242,500000
838116119,5000000
888010462,500000
866863452,450000
333196696,5000000
776253689,1000000
773343413,500000
901356199,1000000
782839888,10000000
906555081,500000
763352992,500000
898322373,1000000
385666398,5000000
983349252,500000
826946579,500000
763701976,1000000
327555364,450000
327160800,450000
356252678,3000000
327696539,450000
964907112,500000
364565656,69000000
328346669,450000
901162023,5000000
968957777,159000000
338365766,500000
365816566,450000
918855678,60000000
939993746,500000
936166004,1000000
352045086,450000
925662018,3000000
915344354,3000000
866512712,450000
966380668,5000000
862521789,3000000
834554166,500000
388338892,5000000
974892373,500000
825774886,500000
763393333,50000000
587793939,13000000
523651982,500000
971915391,450000
327647117,450000
704109109,10100000
565686939,10000000
362329688,5000000
931168979,15000000
706346767,1000000
763579234,1000000
386002222,60000000
962333303,13000000
332405179,450000
928112268,3000000
702746146,1000000
922983988,3000000
382318686,10000000
329752939,450000
336077999,11900000
948839278,1000000
869548888,72000000
929021990,5000000
373736999,12000000
947382003,3000000
333280966,450000
898777868,5000000
877122218,500000
911562299,5000000
354921973,450000
901412389,1000000
795683888,12000000
988301292,5000000
865666941,450000
812066779,1000000
966255179,5000000
814837272,1000000
373660839,450000
877118268,500000
976671997,11000000
327120985,450000
823820820,13000000
913331331,65000000
816542555,1000000
702748743,1000000
877128838,500000
961569019,500000
932053003,3000000
986940099,3000000
707468868,5000000
344150908,450000
866936089,450000
971672929,5000000
931812944,500000
796866866,83490000
795753752,1000000
877996118,500000
366238345,450000
929666226,10000000
906985117,500000
393636353,1000000
862950366,450000
345634595,5000000
347285889,1000000
866100188,5000000
359607997,450000
877340456,500000
327941959,1000000
379686879,55000000
909263719,1000000
812467879,5000000
888105601,500000
962239179,5000000
329260785,450000
944183589,500000
939104678,5000000
373368918,1000000
941523839,5000000
343926266,450000
789593999,12000000
365293969,5000000
814100100,10000000
866287466,450000
329643003,450000
328074839,450000
782797371,1000000
969028222,13200000
982040498,3000000
846468282,5000000
862938166,450000
902323231,11000000
978637986,3000000
334300281,450000
942038405,1000000
862959551,450000
888120126,3000000
947030891,1000000
903883666,68000000
972125554,450000
326062014,5000000
975378319,500000
944121721,1000000
773321325,1000000
879265368,500000
344271198,1000000
705400577,1000000
372391970,3000000
708184684,1000000
985956702,1000000
362569777,3000000
988646593,1000000
344256839,450000
369409969,450000
941368678,13500000
888619669,3000000
799220793,1000000
327494888,10000000
966343390,500000
358333168,5000000
996952007,1000000
763757457,1000000
779237237,12000000
852841111,14000000
879402469,500000
967166166,60000000
928316516,1000000
849145673,500000
394423279,500000
395061686,5000000
702010888,11500000
868968993,5000000
332144039,450000
964922841,500000
343311679,1000000
334925995,450000
708089082,1000000
345176388,450000
335974664,450000
363677345,450000
786861988,10500000
705707979,12000000
392291868,1000000
343816345,450000
965623968,5000000
782012456,13990000
707667171,3000000
382504986,450000
338058033,500000
866478982,450000
333503266,450000
983099925,3000000
923160888,13000000
939833758,500000
767531102,1000000
949461569,1000000
966571129,500000
902791881,5000000
934782578,3000000
879932599,500000
865081103,450000
916799446,1000000
902902972,10000000
816777700,5000000
348292292,12000000
768646888,12000000
705988266,1000000
826163686,3000000
702777533,1000000
912168579,10550000
865650339,450000
364504179,450000
888092432,500000
865011218,450000
818112012,13000000
787579188,500000
886171232,1000000
916719819,5000000
986170244,500000
932668558,11000000
705281281,12000000
933399186,5000000
931690012,1000000
845271678,11325000
931071951,1000000
385333989,3000000
877115502,500000
865549466,450000
901202207,3000000
344220011,3000000
848222266,5000000
363669036,500000
862902488,450000
336221197,450000
705474432,1000000
333328096,500000
326054399,450000
926182779,3000000
943469994,500000
898587979,10000000
819924078,3000000
975486615,450000
334284989,450000
795608600,1000000
877177784,500000
763621623,1000000
944886891,500000
327793223,450000
362789868,5000000
763950999,5000000
705914917,1000000
339686186,5000000
947928060,1000000
335150293,450000
777753951,3000000
386691984,3000000
967969939,10000000
335124888,11430000
862940894,450000
862959542,450000
921937667,1000000
368045639,450000
866338379,5000000
329355523,450000
353019966,3000000
971953948,450000
762414777,3000000
763005442,1000000
877333769,500000
384470288,450000
972057773,450000
978083991,1000000
866284839,450000
835196396,3000000
332260891,450000
865172679,450000
387735456,450000
817616565,3000000
835107444,1000000
824700456,500000
984762863,500000
348219494,1000000
966710198,1000000
562762008,500000
988402001,5000000
988542975,500000
932597373,3000000
329713989,450000
348834279,450000
867013466,450000
865454939,450000
763071444,1000000
359254988,450000
908232526,3000000
793301777,5000000
386061777,3000000
865608288,450000
889783242,1000000
329195115,450000
877131082,500000
969010179,10000000
961941445,500000
708144733,1000000
984545554,3000000
985786764,450000
775555777,115000000
961551971,3000000
888230399,3000000
389434849,500000
344171278,450000
865383829,500000
976551013,1000000
373403788,450000
889753992,1000000
386335858,5000000
862894188,450000
879613986,500000
877334116,500000
929349979,3000000
375316586,450000
822577797,1000000
777454303,500000
822254999,14000000
344150378,450000
844686186,3000000
822222239,99000000
705575557,5000000
848996696,3000000
834418444,1000000
393331983,5000000
889408579,3000000
798115939,3000000
783334888,12750000
848911257,500000
344140009,450000
869579979,10900000
342926446,450000
763010409,1000000
842567456,3000000
905225961,500000
938943864,500000
859122011,5000000
344284004,450000
928998717,1000000
817999189,3000000
917421431,3000000
879401967,500000
813093678,11325000
986919590,3000000
706364999,12000000
702755711,1000000
763751451,1000000
965632008,5000000
947422963,1000000
795618123,1000000
877105366,500000
824590678,11325000
769812812,3000000
985231779,5000000
793895968,500000
975403484,500000
968007368,10000000
925844666,11800000
763621567,1000000
376115888,12900000
385128086,450000
866677689,3000000
364934004,500000
932861777,11000000
918003886,13750000
815469678,11325000
703667789,5000000
394745999,5000000
763633144,1000000
329455513,450000
936850768,1000000
825399996,3000000
978679229,5000000
343072868,450000
357587288,450000
917131313,120000000
835171368,3000000
815842000,1000000
866411471,1000000
968118556,3000000
764931987,1000000
357514139,450000
787393839,12900000
973909014,450000
813559595,3000000
974123371,450000
333873068,450000
944383582,1000000
879287567,500000
334304386,450000
901677337,3000000
909609562,1000000
325705005,450000
329578966,450000
908094789,5000000
563458228,1000000
927488488,15000000
327374966,450000
869395886,3000000
862951488,450000
835888811,13000000
817699234,500000
383446677,12000000
972983794,450000
795657373,1000000
888988995,5000000
327821114,450000
344210274,450000
909356584,1000000
909612699,3000000
868781613,500000
963808586,10500000
326777439,450000
986071106,3000000
866993899,3000000
812126126,10000000
762757752,1000000
866594442,450000
941682015,3000000
888888894,200000000
879612568,500000
325059138,399000
765727699,1000000
345459151,1000000
355765699,450000
971403688,5000000
899303003,3000000
966752014,5000000
332202772,450000
329987771,450000
522051994,5000000
763154179,500000
855170000,12400000
944877212,1000000
333633828,12000000
707877678,5000000
327301971,450000
328310703,450000
921194494,1000000
981986986,123000000
909091452,5000000
778779578,3000000
814998699,3000000
924611998,3000000
909121901,1000000
328598234,450000
989716596,450000
762233279,3000000
923970979,5000000
877118279,500000
944929287,1000000
925858424,500000
899666670,3000000
941773186,1000000
332120439,450000
922384186,500000
779233338,3000000
968152479,3000000
708345123,5000000
564532006,500000
868366660,3000000
372632309,1000000
768255268,3000000
865377689,450000
778587087,1000000
974731525,500000
343242521,450000
947748097,1000000
343909286,450000
985561139,5000000
762648848,1000000
778293555,5000000
833338268,3000000
866161739,450000
327179566,450000
343755689,450000
343449799,450000
922011978,5000000
968639499,1000000
773325654,1000000
909091433,5000000
798636365,3000000
343140503,450000
343245899,450000
842234777,5000000
389661166,12000000
766070000,11000000
974696849,450000
862993668,5000000
877337753,500000
763666422,1000000
344293113,450000
333489139,450000
762766511,1000000
949668403,1000000
705266799,1000000
981521997,10000000
836559999,198300000
337328368,5000000
941278447,1000000
337105179,500000
927132686,3000000
868804854,1000000
785081111,11000000
906592019,3000000
708118117,1000000
343910939,450000
838387555,5000000
965816986,5000000
919922538,500000
877158086,500000
763766477,1000000
352855222,3000000
332094868,450000
865489808,450000
905553720,500000
345844430,450000
911231567,5000000
335247669,450000
862910188,450000
889891984,10000000
987188728,3000000
862967227,450000
943098884,500000
901237007,5000000
763677188,1000000
566241995,500000
845472678,11325000
386155557,3000000
941734538,1000000
926268179,5000000
909130083,1000000
328156266,450000
335880239,450000
857777766,72000000
984543886,3000000
961531985,5000000
702765965,1000000
762588044,1000000
358856006,450000
343341689,450000
986110879,5000000
849299234,500000
965578957,1000000
522092026,10000000
763077543,1000000
326210581,450000
344264669,450000
943457329,1000000
942760811,1000000
568568379,3000000
879402279,500000
565188388,3000000
994491989,13000000
384537588,500000
862281994,10000000
334664288,450000
813622688,3000000
849993322,3000000
362076667,450000
336250639,450000
972200087,3000000
334486886,12000000
865304073,450000
942234927,1000000
919841689,3000000
942962204,1000000
796921999,10000000
947758881,500000
896519171,1000000
961728123,3000000
789999777,75000000
898325834,1000000
923022018,15000000
797811888,90000000
585521997,500000
877128488,500000
943012005,3000000
334515839,450000
708116916,1000000
329210472,450000
925373137,500000
941700642,1000000
913815686,5000000
332999068,450000
329301075,450000
822430430,3000000
879242262,500000
877993133,500000
889922229,10000000
343931588,450000
942673128,1000000
906674672,3000000
909709780,3000000
817600855,500000
346971399,450000
986518655,5000000
926007000,5000000
969160525,500000
783229797,1000000
827714678,11325000
982265625,5000000
334021274,450000
785471111,12000000
337677759,450000
935411973,3000000
379397788,5000000
763633012,1000000
926753866,500000
947554795,1000000
969963538,3000000
328059539,450000
902882848,3000000
888952138,1000000
762575675,1000000
344160315,450000
819789078,3000000
927073999,14700000
343396739,450000
763558058,1000000
877148279,500000
765034999,3000000
705471990,1000000
762520527,1000000
867988070,500000
376055666,10300000
865560179,450000
941794839,500000
947903355,1000000
359173173,12000000
763765365,1000000
816000078,3000000
877180107,500000
984308286,3000000
799230394,1000000
979531736,500000
335060196,450000
936542016,3000000
812995678,14000000
586322007,500000
798223355,10000000
812257779,5000000
842212099,1000000
327305986,450000
328194968,450000
789020194,1000000
945670551,500000
335225577,5000000
353700200,3000000
368552003,3000000
762721968,1000000
795681281,1000000
988322021,5000000
393791990,5000000
933706186,500000
705972767,1000000
838998822,3000000
332745888,5000000
763687387,1000000
865048689,450000
877990067,500000
877149088,500000
332361899,450000
984708515,500000
789558666,10300000
911182618,3000000
974111111,589000000
981594677,500000
886591021,1000000
763766100,1000000
824971678,11325000
777666623,13000000
334080185,450000
819117999,10100000
866708378,450000
393866796,500000
819716388,500000
813049678,11325000
925572000,3000000
379999188,3000000
835977797,3000000
837886777,3000000
938516262,5000000
921750068,500000
944610239,500000
343187586,450000
886852966,500000
981566295,500000
938221997,5000000
764010678,1000000
706787555,3000000
967621318,500000
329477780,450000
776377879,5000000
909945936,500000
387051993,5000000
922490999,12000000
763155966,1000000
915781996,5000000
924339777,10300000
343177366,450000
981871970,3000000
866863986,13000000
329127779,3000000
812529529,5000000
933383734,1000000
901388979,10000000
943471671,1000000
366041539,450000
359199222,5000000
865404288,450000
332095166,450000
795732932,1000000
523841996,500000
945123885,1000000
335438438,13900000
988798668,139000000
702684777,5000000
399582868,3000000
774788234,1000000
909010519,3000000
394686669,3000000
368524299,450000
865557186,450000
948565658,3000000
335601599,450000
901194616,1000000
866383486,450000
335624968,450000
945124060,500000
386507978,299000
398848868,10000000
824979888,10900000
707804953,5000000
865481439,450000
329242339,450000
343821739,450000
334190104,450000
345330689,450000
877995526,500000
888413360,1000000
815560560,5000000
901481389,1000000
343350039,450000
868111622,5000000
848888959,5000000
968388986,12000000
924414777,5000000
333090576,450000
933392002,10000000
877100898,500000
818062010,15000000
888579879,12000000
357861888,13000000
829992018,12000000
903078434,1000000
388345688,10000000
943902176,1000000
962395242,500000
812139939,3000000
903008140,500000
929079579,3000000
934873868,3000000
702661969,1000000
934087166,500000
909660371,500000
393131363,10000000
764182888,10500000
826571678,11325000
705438437,1000000
834556677,80000000
795653153,1000000
988355000,12000000
928847666,10500000
775421990,1000000
971364433,1000000
817755499,500000
823777444,13500000
338440077,3000000
946147361,1000000
819122010,13000000
344157868,450000
965053078,3000000
982808083,5000000
888717778,3000000
344077757,450000
888433333,230000000
392555568,10000000
945048439,1000000
928917366,1000000
879613886,500000
889544568,3000000
928637686,3000000
763533122,1000000
775407754,11250000
962393391,1000000
846943678,11325000
983987903,500000
926393033,1000000
912999788,12000000
326813888,10700000
795588366,1000000
362961988,5000000
898342896,1000000
916820535,500000
984809814,450000
862933392,450000
342575255,500000
782053668,1000000
899213979,3000000
365606777,3000000
843592678,11325000
366333189,500000
924399883,500000
773358321,1000000
329240987,450000
795398688,1000000
